"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+5.42852471932E+005, +5.01134340793E+000, +0.00000000000E+000
+5.44197644956E+005, +5.19834531191E+000, +0.00000000000E+000
+5.45542817981E+005, +5.25393982806E+000, +0.00000000000E+000
+5.46887991005E+005, +5.21820128058E+000, +0.00000000000E+000
+5.48233164030E+005, +5.00176915015E+000, +0.00000000000E+000
+5.49578337054E+005, +4.73430176421E+000, +0.00000000000E+000
+5.50923510079E+005, +4.99209226462E+000, +0.00000000000E+000
+5.52268683103E+005, +5.41665894157E+000, +0.00000000000E+000
+5.53613856128E+005, +5.70631986480E+000, +0.00000000000E+000
+5.54959029152E+005, +4.75079697983E+000, +0.00000000000E+000
+5.56304202177E+005, +5.46637286568E+000, +0.00000000000E+000
+5.57649375201E+005, +4.91197176649E+000, +0.00000000000E+000
+5.58994548226E+005, +5.02714489446E+000, +0.00000000000E+000
+5.60339721250E+005, +5.37259843830E+000, +0.00000000000E+000
+5.61684894275E+005, +5.15600537242E+000, +0.00000000000E+000
+5.63030067299E+005, +5.25772890453E+000, +0.00000000000E+000
+5.64375240324E+005, +5.63877884715E+000, +0.00000000000E+000
+5.65720413348E+005, +5.09087536670E+000, +0.00000000000E+000
+5.67065586373E+005, +4.66399602160E+000, +0.00000000000E+000
+5.68410759397E+005, +5.15608303002E+000, +0.00000000000E+000
+5.69755932422E+005, +5.51139357476E+000, +0.00000000000E+000
+5.71101105446E+005, +5.40241341112E+000, +0.00000000000E+000
+5.72674489462E+005, +5.14790479769E+000, +0.00000000000E+000
+5.74533163788E+005, +5.18995409039E+000, +0.00000000000E+000
+5.76391838114E+005, +5.03253199035E+000, +0.00000000000E+000
+5.78250512440E+005, +4.84419511529E+000, +0.00000000000E+000
+5.80109186767E+005, +4.77295390940E+000, +0.00000000000E+000
+5.81967861093E+005, +4.97268729080E+000, +0.00000000000E+000
+5.83826535419E+005, +5.66853333766E+000, +0.00000000000E+000
+5.85685209745E+005, +5.71054721013E+000, +0.00000000000E+000
+5.87543884072E+005, +4.92248030848E+000, +0.00000000000E+000
+5.89402558398E+005, +5.02950193475E+000, +0.00000000000E+000
+5.91261232724E+005, +4.71194797573E+000, +0.00000000000E+000
+5.93119907050E+005, +4.95488919999E+000, +0.00000000000E+000
+5.94978581377E+005, +5.00436770277E+000, +0.00000000000E+000
+5.96837255703E+005, +5.57077480561E+000, +0.00000000000E+000
+5.98695930029E+005, +4.78976706565E+000, +0.00000000000E+000
+6.00554604355E+005, +4.97390419341E+000, +0.00000000000E+000
+6.02413278681E+005, +5.01702405125E+000, +0.00000000000E+000
+6.04271953008E+005, +5.51428507086E+000, +0.00000000000E+000
+6.06130627334E+005, +5.27901875968E+000, +0.00000000000E+000
+6.07989301660E+005, +5.37534663581E+000, +0.00000000000E+000
+6.09847975986E+005, +5.27442223575E+000, +0.00000000000E+000
+6.11706650313E+005, +5.58722061248E+000, +0.00000000000E+000
+6.13565324639E+005, +5.15417043877E+000, +0.00000000000E+000
+6.15423998965E+005, +4.75561074793E+000, +0.00000000000E+000
+6.17282673291E+005, +4.97547711081E+000, +0.00000000000E+000
+6.19141347618E+005, +4.77549470604E+000, +0.00000000000E+000
+6.21000021944E+005, +4.58630545586E+000, +0.00000000000E+000
+6.22858696270E+005, +4.78255185395E+000, +0.00000000000E+000
+6.24717370596E+005, +4.78502845121E+000, +0.00000000000E+000
+6.26576044922E+005, +4.96692370431E+000, +0.00000000000E+000
+6.28434719249E+005, +4.83623329077E+000, +0.00000000000E+000
+6.30293393575E+005, +4.63868021609E+000, +0.00000000000E+000
+6.32152067901E+005, +5.18777938762E+000, +0.00000000000E+000
+6.34010742227E+005, +4.34518883091E+000, +0.00000000000E+000
+6.35869416554E+005, +4.68802601549E+000, +0.00000000000E+000
+6.37728090880E+005, +4.30029477021E+000, +0.00000000000E+000
+6.39586765206E+005, +5.28827845853E+000, +0.00000000000E+000
+6.41445439532E+005, +4.86895527318E+000, +0.00000000000E+000
+6.43304113859E+005, +5.30883167525E+000, +0.00000000000E+000
+6.45162788185E+005, +4.88738154656E+000, +0.00000000000E+000
+6.47021462511E+005, +4.88006750578E+000, +0.00000000000E+000
+6.48880136837E+005, +5.43257704463E+000, +0.00000000000E+000
+6.50738811163E+005, +5.11426069059E+000, +0.00000000000E+000
+6.52597485490E+005, +5.19599113765E+000, +0.00000000000E+000
+6.54456159816E+005, +5.38634540645E+000, +0.00000000000E+000
+6.56314834142E+005, +5.87540798092E+000, +0.00000000000E+000
+6.58173508468E+005, +5.66926051474E+000, +0.00000000000E+000
+6.60032182795E+005, +5.46158331782E+000, +0.00000000000E+000
+6.61890857121E+005, +4.85716857209E+000, +0.00000000000E+000
+6.63749531447E+005, +5.01096648816E+000, +0.00000000000E+000
+6.65608205773E+005, +5.23663306304E+000, +0.00000000000E+000
+6.67466880100E+005, +5.19188940671E+000, +0.00000000000E+000
+6.69325554426E+005, +4.97202873828E+000, +0.00000000000E+000
+6.71184228752E+005, +4.71224458358E+000, +0.00000000000E+000
+6.73042903078E+005, +5.02267927547E+000, +0.00000000000E+000
+6.74901577405E+005, +5.34524441839E+000, +0.00000000000E+000
+6.76760251731E+005, +4.95581494885E+000, +0.00000000000E+000
+6.78618926057E+005, +5.50969729555E+000, +0.00000000000E+000
+6.80477600383E+005, +4.66749352572E+000, +0.00000000000E+000
+6.82336274709E+005, +5.62319955627E+000, +0.00000000000E+000
+6.84194949036E+005, +5.01860057261E+000, +0.00000000000E+000
+6.86053623362E+005, +4.67647188001E+000, +0.00000000000E+000
+6.87912297688E+005, +4.61751318953E+000, +0.00000000000E+000
+6.89770972014E+005, +4.54831814250E+000, +0.00000000000E+000
+6.91629646341E+005, +5.33718889631E+000, +0.00000000000E+000
+6.93488320667E+005, +5.26410923127E+000, +0.00000000000E+000
+6.95346994993E+005, +5.32585262826E+000, +0.00000000000E+000
+6.97205669319E+005, +4.62884697196E+000, +0.00000000000E+000
+6.99064343646E+005, +5.16750742583E+000, +0.00000000000E+000
+7.00923017972E+005, +4.78707578824E+000, +0.00000000000E+000
+7.02781692298E+005, +5.60317170482E+000, +0.00000000000E+000
+7.04640366624E+005, +5.00560561594E+000, +0.00000000000E+000
+7.06499040950E+005, +5.57090882417E+000, +0.00000000000E+000
+7.08357715277E+005, +5.66461071522E+000, +0.00000000000E+000
+7.10216389603E+005, +4.69939864760E+000, +0.00000000000E+000
+7.12075063929E+005, +5.20554184404E+000, +0.00000000000E+000
+7.13933738255E+005, +5.43348521395E+000, +0.00000000000E+000
+7.15792412582E+005, +5.22455382789E+000, +0.00000000000E+000
+7.17651086908E+005, +4.98726754509E+000, +0.00000000000E+000
+7.19509761234E+005, +5.53541157831E+000, +0.00000000000E+000
+7.21368435560E+005, +5.43376975860E+000, +0.00000000000E+000
+7.23227109887E+005, +5.44663153506E+000, +0.00000000000E+000
+7.25085784213E+005, +5.70444320152E+000, +0.00000000000E+000
+7.26944458539E+005, +4.98235440092E+000, +0.00000000000E+000
+7.28803132865E+005, +5.23158388981E+000, +0.00000000000E+000
+7.30661807192E+005, +4.68928766609E+000, +0.00000000000E+000
+7.32520481518E+005, +5.67276892977E+000, +0.00000000000E+000
+7.34379155844E+005, +4.64735524789E+000, +0.00000000000E+000
+7.36237830170E+005, +4.90685451982E+000, +0.00000000000E+000
+7.38096504496E+005, +4.72951180422E+000, +0.00000000000E+000
+7.39955178823E+005, +4.94935280169E+000, +0.00000000000E+000
+7.41813853149E+005, +5.28833050173E+000, +0.00000000000E+000
+7.43672527475E+005, +4.82652473857E+000, +0.00000000000E+000
+7.45531201801E+005, +4.87987009791E+000, +0.00000000000E+000
+7.47389876128E+005, +5.28848674567E+000, +0.00000000000E+000
+7.49248550454E+005, +4.54728099354E+000, +0.00000000000E+000
+7.51107224780E+005, +4.95525973943E+000, +0.00000000000E+000
+7.52965899106E+005, +5.29312469920E+000, +0.00000000000E+000
