"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+8.84891814948E+005, +1.49111312746E+001, +0.00000000000E+000
+8.87463359245E+005, +1.40729374443E+001, +0.00000000000E+000
+8.90034903541E+005, +1.41962595710E+001, +0.00000000000E+000
+8.92606447837E+005, +1.45838889880E+001, +0.00000000000E+000
+8.95177992133E+005, +1.45525172249E+001, +0.00000000000E+000
+8.97749536429E+005, +1.43643978707E+001, +0.00000000000E+000
+9.00321080725E+005, +1.40660075518E+001, +0.00000000000E+000
+9.02892625021E+005, +1.43718986797E+001, +0.00000000000E+000
+9.05464169317E+005, +1.46482395718E+001, +0.00000000000E+000
+9.08035713614E+005, +1.44981935369E+001, +0.00000000000E+000
+9.10607257910E+005, +1.46668721228E+001, +0.00000000000E+000
+9.13178802206E+005, +1.38946249791E+001, +0.00000000000E+000
+9.15750346502E+005, +1.43993882988E+001, +0.00000000000E+000
+9.18321890798E+005, +1.44162394607E+001, +0.00000000000E+000
+9.20893435094E+005, +1.48889516192E+001, +0.00000000000E+000
+9.23464979390E+005, +1.44462999118E+001, +0.00000000000E+000
+9.26036523686E+005, +1.51522980254E+001, +0.00000000000E+000
+9.28608067983E+005, +1.38231204703E+001, +0.00000000000E+000
+9.31179612279E+005, +1.44768457262E+001, +0.00000000000E+000
+9.33751156575E+005, +1.42939358176E+001, +0.00000000000E+000
+9.36322700871E+005, +1.39513821231E+001, +0.00000000000E+000
+9.38894245167E+005, +1.45198358619E+001, +0.00000000000E+000
+9.41465789463E+005, +1.39538902508E+001, +0.00000000000E+000
+9.44037333759E+005, +1.37110030134E+001, +0.00000000000E+000
+9.46608878055E+005, +1.42686469994E+001, +0.00000000000E+000
+9.49180422351E+005, +1.42961784703E+001, +0.00000000000E+000
+9.51751966648E+005, +1.44948576168E+001, +0.00000000000E+000
+9.54323510944E+005, +1.44600559770E+001, +0.00000000000E+000
+9.56895055240E+005, +1.45004395479E+001, +0.00000000000E+000
+9.59466599536E+005, +1.47604926180E+001, +0.00000000000E+000
